"year","found.weapon","found.gun","arrested","suspect.race","suspect.age","suspect.build","suspect.sex","suspect.height","suspect.weight","stopped.bc.desc","stopped.bc.violent","stopped.bc.other","stopped.bc.object","stopped.bc.casing","stopped.bc.lookout","stopped.bc.drugs","stopped.bc.clothing","stopped.bc.furtive","stopped.bc.bulge","precinct","inside.outside","location.housing","observation.period","officer.uniform","additional.report","additional.investigation","additional.proximity","additional.evasive","additional.associating","additional.direction","additional.highcrime","additional.time","additional.sights","additional.other","radio.run","day","month","time.period"
2011,FALSE,FALSE,FALSE,"black",19,"medium","male",5.83333333333333,185,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,25,FALSE,"neither",1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Wednesday","October",1
2011,FALSE,FALSE,FALSE,"black",25,"medium","male",5.66666666666667,175,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,101,FALSE,"neither",10,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Thursday","September",6
2012,TRUE,FALSE,FALSE,"black",32,"heavy","male",5.75,230,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,TRUE,"transit",3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Monday","July",4
2011,FALSE,FALSE,FALSE,"black",20,"medium","male",5.75,180,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,105,FALSE,"neither",5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Friday","October",6
2012,FALSE,FALSE,FALSE,"black",20,"medium","male",5.75,200,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,103,FALSE,"neither",3,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Sunday","September",1
2011,FALSE,FALSE,FALSE,"black",27,"medium","male",5.75,150,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,60,FALSE,"housing",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Sunday","February",4
2011,FALSE,FALSE,FALSE,"hispanic",42,"heavy","male",5.58333333333333,185,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,41,FALSE,"neither",1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"Sunday","December",5
2011,FALSE,FALSE,FALSE,"hispanic",23,"medium","male",5.83333333333333,175,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,44,FALSE,"neither",1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Monday","January",4
2012,FALSE,FALSE,FALSE,"black",19,"medium","male",5.58333333333333,160,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,113,FALSE,"neither",1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"Saturday","September",6
2012,FALSE,FALSE,FALSE,"black",23,"medium","male",5.58333333333333,160,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,60,FALSE,"housing",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"Tuesday","January",6
2011,FALSE,FALSE,FALSE,"hispanic",20,"thin","male",5.33333333333333,140,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,23,TRUE,"housing",1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"Sunday","October",6
2012,FALSE,FALSE,FALSE,"hispanic",53,"thin","male",5.16666666666667,128,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,40,FALSE,"neither",1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Wednesday","February",5
2011,FALSE,FALSE,FALSE,"black",15,"medium","male",6.16666666666667,180,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,90,FALSE,"neither",4,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Thursday","January",4
2012,FALSE,FALSE,FALSE,"black",18,"medium","male",5.58333333333333,155,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,23,TRUE,"housing",1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Sunday","May",1
2011,FALSE,FALSE,FALSE,"hispanic",23,"medium","male",5.41666666666667,140,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,120,FALSE,"neither",3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Wednesday","January",6
2011,FALSE,FALSE,FALSE,"black",20,"medium","male",5.66666666666667,200,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,46,FALSE,"neither",3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Saturday","August",6
2012,FALSE,FALSE,FALSE,"black",19,"medium","male",5.83333333333333,180,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,70,FALSE,"neither",1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Friday","July",6
2011,FALSE,FALSE,FALSE,"black",16,"thin","male",5.75,150,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,113,FALSE,"neither",5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Saturday","October",6
2011,FALSE,FALSE,FALSE,"black",22,"medium","male",5.66666666666667,165,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,23,FALSE,"housing",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Saturday","November",6
2011,FALSE,FALSE,FALSE,"black",19,"thin","male",5.75,160,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,46,FALSE,"neither",1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"Wednesday","November",6
2012,FALSE,FALSE,FALSE,"black",21,"medium","male",5.5,200,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,30,FALSE,"neither",1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"Wednesday","September",4
2011,TRUE,FALSE,FALSE,"black",22,"medium","male",5.75,175,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,77,FALSE,"neither",2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Tuesday","January",5
2012,FALSE,FALSE,FALSE,"black",25,"thin","male",5.75,180,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,73,FALSE,"neither",1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Thursday","September",6
2011,FALSE,FALSE,FALSE,"hispanic",21,"medium","male",6.16666666666667,200,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,47,FALSE,"neither",1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Friday","April",4
2012,FALSE,FALSE,FALSE,"black",25,"medium","male",5.91666666666667,160,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,30,FALSE,"neither",2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Wednesday","December",5
2011,FALSE,FALSE,FALSE,"white",16,"medium","male",5.66666666666667,150,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,109,FALSE,"neither",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Thursday","April",6
2012,FALSE,FALSE,FALSE,"hispanic",17,"medium","male",5.58333333333333,160,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,30,FALSE,"neither",1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Sunday","January",6
2011,FALSE,FALSE,TRUE,"black",36,"medium","male",6.16666666666667,215,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,104,FALSE,"neither",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"Thursday","September",4
2011,FALSE,FALSE,FALSE,"black",15,"thin","male",5.83333333333333,145,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,71,FALSE,"neither",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Sunday","August",1
2012,FALSE,FALSE,FALSE,"hispanic",19,"thin","male",5.66666666666667,165,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,49,FALSE,"neither",1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Saturday","February",4
2011,FALSE,FALSE,FALSE,"hispanic",37,"thin","male",5.75,170,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,40,FALSE,"housing",1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Thursday","August",4
2012,FALSE,FALSE,TRUE,"black",21,"medium","male",5.5,150,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,114,TRUE,"housing",8,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Wednesday","August",4
2012,FALSE,FALSE,FALSE,"black",26,"thin","male",5.66666666666667,140,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,45,FALSE,"neither",2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"Sunday","September",1
2012,FALSE,FALSE,FALSE,"hispanic",27,"medium","male",5.58333333333333,165,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,52,FALSE,"neither",1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Friday","March",5
2012,FALSE,FALSE,FALSE,"black",25,"medium","male",6,175,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,48,FALSE,"neither",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Thursday","January",1
2011,FALSE,FALSE,FALSE,"hispanic",20,"medium","male",5.75,185,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,52,FALSE,"neither",1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Friday","September",5
2011,FALSE,FALSE,FALSE,"black",20,"medium","male",6,150,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,83,FALSE,"neither",1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Sunday","March",6
2011,TRUE,FALSE,TRUE,"black",21,"thin","male",5.83333333333333,160,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,81,FALSE,"neither",3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Friday","July",6
2011,FALSE,FALSE,FALSE,"black",30,"medium","male",5.58333333333333,140,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25,FALSE,"housing",1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Monday","March",6
2011,FALSE,FALSE,FALSE,"black",18,"medium","male",5.58333333333333,150,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,103,TRUE,"housing",1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Sunday","November",5
2011,FALSE,FALSE,FALSE,"black",19,"thin","female",5.83333333333333,190,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,46,FALSE,"neither",0,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Sunday","November",1
2011,FALSE,FALSE,FALSE,"hispanic",19,"thin","male",6.08333333333333,147,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,40,FALSE,"housing",2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Tuesday","July",1
2012,FALSE,FALSE,FALSE,"black",19,"medium","male",5.66666666666667,163,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,44,FALSE,"neither",1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Wednesday","October",1
2012,FALSE,FALSE,FALSE,"black",33,"thin","male",5.75,180,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28,TRUE,"transit",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Thursday","April",5
2012,FALSE,FALSE,FALSE,"black",35,"medium","male",6,200,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,77,FALSE,"neither",2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"Thursday","August",5
2011,FALSE,FALSE,FALSE,"hispanic",27,"medium","male",5.66666666666667,170,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,115,FALSE,"neither",1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Saturday","March",1
2011,FALSE,FALSE,FALSE,"black",18,"medium","male",5.75,155,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,60,FALSE,"housing",1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Monday","May",6
2011,FALSE,FALSE,FALSE,"other",17,"medium","male",6,161,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,43,FALSE,"neither",1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Saturday","January",6
2012,FALSE,FALSE,FALSE,"hispanic",50,"thin","male",6,175,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,47,FALSE,"neither",1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Sunday","December",3
2011,FALSE,FALSE,FALSE,"white",31,"medium","male",5.5,160,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,13,TRUE,"neither",1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Monday","April",6
2011,FALSE,FALSE,FALSE,"black",21,"thin","male",5.66666666666667,185,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,40,TRUE,"housing",1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Thursday","December",2
2011,FALSE,FALSE,FALSE,"black",53,"medium","male",5.83333333333333,180,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,32,FALSE,"neither",2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Thursday","April",6
2011,FALSE,FALSE,FALSE,"black",25,"medium","male",5.83333333333333,190,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,114,FALSE,"neither",2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Thursday","February",1
2011,FALSE,FALSE,FALSE,"black",22,"thin","male",5.75,170,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,101,FALSE,"neither",1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"Friday","May",5
2012,FALSE,FALSE,TRUE,"black",33,"thin","male",5.75,165,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,105,FALSE,"neither",1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Tuesday","March",6
2011,FALSE,FALSE,FALSE,"black",36,"thin","male",6.16666666666667,185,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,103,FALSE,"neither",3,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"Thursday","November",5
2011,FALSE,FALSE,FALSE,"black",31,"medium","male",6.08333333333333,210,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,113,FALSE,"neither",1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Friday","February",6
2012,FALSE,FALSE,FALSE,"black",19,"thin","male",5.75,150,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,42,FALSE,"housing",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Tuesday","July",6
2012,FALSE,FALSE,FALSE,"hispanic",25,"medium","male",6,200,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,52,FALSE,"neither",1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"Monday","April",5
2011,FALSE,FALSE,FALSE,"hispanic",16,"medium","female",5.41666666666667,140,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,48,TRUE,"neither",10,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Sunday","January",2
2011,FALSE,FALSE,FALSE,"black",31,"thin","male",5.75,180,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,49,FALSE,"neither",1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Saturday","September",3
2011,FALSE,FALSE,FALSE,"black",22,"thin","male",6.41666666666667,160,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,23,FALSE,"neither",2,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Sunday","June",6
2011,FALSE,FALSE,FALSE,"black",20,"medium","male",6.16666666666667,180,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,103,FALSE,"neither",2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Friday","April",6
2012,FALSE,FALSE,FALSE,"hispanic",19,"heavy","male",5.41666666666667,190,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,46,FALSE,"neither",5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"Saturday","September",1
2012,TRUE,FALSE,TRUE,"black",17,"thin","male",5.83333333333333,160,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,75,FALSE,"neither",1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Sunday","June",5
2012,FALSE,FALSE,FALSE,"black",51,"medium","male",5.58333333333333,190,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,101,FALSE,"housing",1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Friday","March",4
2011,FALSE,FALSE,TRUE,"black",27,"medium","male",5.83333333333333,150,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,47,FALSE,"neither",2,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Friday","February",2
2011,FALSE,FALSE,FALSE,"black",17,"thin","male",5.83333333333333,175,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7,FALSE,"housing",1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Friday","September",1
2011,FALSE,FALSE,FALSE,"hispanic",27,"medium","male",5.25,187,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,114,FALSE,"housing",5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Wednesday","August",3
2011,FALSE,FALSE,FALSE,"hispanic",19,"thin","male",5.16666666666667,120,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,52,FALSE,"neither",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Friday","July",6
2012,FALSE,FALSE,FALSE,"hispanic",27,"heavy","male",5.75,230,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,FALSE,"neither",1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"Wednesday","September",6
2011,FALSE,FALSE,FALSE,"hispanic",24,"medium","male",5.83333333333333,160,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,43,TRUE,"neither",3,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Friday","January",6
2011,FALSE,FALSE,FALSE,"black",15,"medium","male",5.66666666666667,160,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,73,FALSE,"housing",5,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Friday","November",6
2012,FALSE,FALSE,FALSE,"hispanic",42,"medium","male",5.83333333333333,160,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,40,FALSE,"neither",1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Tuesday","February",4
2011,FALSE,FALSE,FALSE,"black",16,"medium","male",5.58333333333333,165,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,40,FALSE,"neither",1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Monday","November",6
2012,FALSE,FALSE,FALSE,"white",21,"medium","male",5.83333333333333,200,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,68,FALSE,"neither",1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Friday","July",5
2012,FALSE,FALSE,FALSE,"hispanic",36,"muscular","male",5.41666666666667,200,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41,FALSE,"neither",2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Thursday","July",1
2011,FALSE,FALSE,FALSE,"hispanic",16,"medium","male",5.75,150,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,23,FALSE,"housing",1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Friday","November",5
2012,FALSE,FALSE,FALSE,"black",15,"medium","male",5.33333333333333,145,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,49,FALSE,"housing",1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Friday","February",6
2011,FALSE,FALSE,FALSE,"hispanic",40,"heavy","male",6,260,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,113,TRUE,"housing",1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Thursday","February",5
